containerid,coke_ind,coke_kilo
gcn79284107,0,0
gcn79284112,0,0
gcn79284115,0,0
gcn79284120,0,0
gcn79284129,0,0
gcn79284143,0,0
gcn79284149,0,0
gcn79284153,0,0
gcn79284155,0,0
gcn79284159,0,0
gcn79284176,0,0
gcn79284177,0,0
gcn79284179,0,0
gcn79284191,0,0
gcn79284205,0,0
gcn79284213,0,0
gcn79284225,0,0
gcn79284234,0,0
gcn79284241,0,0
gcn79284245,0,0
gcn79284251,0,0
gcn79284252,0,0
gcn79284258,0,0
gcn79284262,0,0
gcn79284286,0,0
gcn79284288,0,0
gcn79284295,0,0
gcn79284298,0,0
gcn79284316,0,0
gcn79284333,0,0
gcn79284334,0,0
gcn79284336,0,0
gcn79284338,0,0
gcn79284340,0,0
gcn79284351,0,0
gcn79284355,0,0
gcn79284356,0,0
gcn79284360,0,0
gcn79284367,0,0
gcn79284392,0,0
gcn79284421,0,0
gcn79284437,0,0
gcn79284455,0,0
gcn79284461,0,0
gcn79284465,0,0
gcn79284466,0,0
gcn79284467,0,0
gcn79284468,0,0
gcn79284475,0,0
gcn79284488,0,0
gcn79284505,0,0
gcn79284513,0,0
gcn79284526,0,0
gcn79284535,0,0
gcn79284543,0,0
gcn79284547,0,0
gcn79284551,0,0
gcn79284553,0,0
gcn79284569,0,0
gcn79284585,0,0
gcn79284589,0,0
gcn79284601,0,0
gcn79284605,0,0
gcn79284615,0,0
gcn79284637,0,0
gcn79284642,0,0
gcn79284645,0,0
gcn79284649,0,0
gcn79284673,0,0
gcn79284678,0,0
gcn79284689,0,0
gcn79284690,0,0
gcn79284711,0,0
gcn79284712,1,28
gcn79284718,0,0
gcn79284724,0,0
gcn79284747,0,0
gcn79284765,0,0
gcn79284769,0,0
gcn79284790,0,0
gcn79284799,0,0
gcn79284801,0,0
gcn79284802,0,0
gcn79284807,0,0
gcn79284808,0,0
gcn79284817,0,0
gcn79284824,0,0
gcn79284826,0,0
gcn79284832,0,0
gcn79284835,0,0
gcn79284836,0,0
gcn79284840,0,0
gcn79284845,0,0
gcn79284846,0,0
gcn79284849,0,0
gcn79284852,0,0
gcn79284853,0,0
gcn79284868,0,0
gcn79284871,0,0
gcn79284887,0,0
gcn79284906,0,0
gcn79284923,0,0
gcn79284930,0,0
gcn79284937,0,0
gcn79284942,0,0
gcn79284954,0,0
gcn79284962,0,0
gcn79284987,0,0
gcn79284988,0,0
gcn79284993,0,0
gcn79284995,0,0
gcn79285012,0,0
gcn79285022,0,0
gcn79285043,0,0
gcn79285047,0,0
gcn79285048,0,0
gcn79285056,0,0
gcn79285074,0,0
gcn79285092,0,0
gcn79285102,0,0
gcn79285133,0,0
gcn79285143,0,0
gcn79285146,0,0
gcn79285148,0,0
gcn79285162,0,0
gcn79285164,0,0
gcn79285167,0,0
gcn79285179,0,0
gcn79285183,0,0
gcn79285190,0,0
gcn79285216,0,0
gcn79285217,0,0
gcn79285218,0,0
gcn79285222,0,0
gcn79285230,0,0
gcn79285237,0,0
gcn79285238,0,0
gcn79285243,0,0
gcn79285268,0,0
gcn79285270,0,0
gcn79285278,0,0
gcn79285279,0,0
gcn79285289,0,0
gcn79285291,0,0
gcn79285293,0,0
gcn79285295,0,0
gcn79285301,0,0
gcn79285308,0,0
gcn79285326,0,0
gcn79285338,0,0
gcn79285359,0,0
gcn79285364,0,0
gcn79285369,0,0
gcn79285371,0,0
gcn79285376,0,0
gcn79285378,0,0
gcn79285384,0,0
gcn79285385,0,0
gcn79285387,0,0
gcn79285405,0,0
gcn79285420,0,0
gcn79285434,0,0
gcn79285436,0,0
gcn79285456,0,0
gcn79285458,0,0
gcn79285462,0,0
gcn79285476,0,0
gcn79285481,0,0
gcn79285489,0,0
gcn79285490,0,0
gcn79285491,0,0
gcn79285500,0,0
gcn79285507,0,0
gcn79285513,0,0
gcn79285520,0,0
gcn79285523,0,0
gcn79285528,0,0
gcn79285536,0,0
gcn79285538,0,0
gcn79285548,0,0
gcn79285549,0,0
gcn79285553,0,0
gcn79285560,0,0
gcn79285561,0,0
gcn79285577,0,0
gcn79285582,0,0
gcn79285589,0,0
gcn79285600,0,0
gcn79285611,0,0
gcn79285612,0,0
gcn79285614,0,0
gcn79285615,0,0
gcn79285617,0,0
gcn79285618,0,0
gcn79285623,0,0
gcn79285625,0,0
gcn79285637,0,0
gcn79285639,0,0
gcn79285646,0,0
gcn79285659,0,0
gcn79285667,0,0
gcn79285671,0,0
gcn79285673,0,0
gcn79285683,0,0
gcn79285688,0,0
gcn79285691,0,0
gcn79285692,0,0
gcn79285694,0,0
gcn79285698,0,0
gcn79285699,0,0
gcn79285700,0,0
gcn79285703,0,0
gcn79285704,0,0
gcn79285725,0,0
gcn79285729,0,0
gcn79285735,0,0
gcn79285738,0,0
gcn79285739,0,0
gcn79285741,0,0
gcn79285748,0,0
gcn79285750,0,0
gcn79285756,0,0
gcn79285770,0,0
gcn79285771,0,0
gcn79285774,0,0
gcn79285778,0,0
gcn79285779,0,0
gcn79285782,0,0
gcn79285784,0,0
gcn79285797,0,0
gcn79285808,0,0
gcn79285816,0,0
gcn79285819,0,0
gcn79285824,0,0
gcn79285833,0,0
gcn79285836,0,0
gcn79285838,0,0
gcn79285845,0,0
gcn79285846,0,0
gcn79285847,0,0
gcn79285851,0,0
gcn79285860,0,0
gcn79285866,0,0
gcn79285868,0,0
gcn79285878,0,0
gcn79285880,0,0
gcn79285881,0,0
gcn79285884,0,0
gcn79285894,0,0
gcn79285901,0,0
gcn79285911,0,0
gcn79285917,0,0
gcn79285927,0,0
gcn79285929,0,0
gcn79285930,0,0
gcn79285935,0,0
gcn79285940,0,0
gcn79285946,0,0
gcn79285949,0,0
gcn79285951,0,0
gcn79285964,0,0
gcn79285965,0,0
gcn79285967,0,0
gcn79285969,0,0
gcn79285971,0,0
gcn79285976,0,0
gcn79285981,0,0
gcn79285989,0,0
gcn79285991,0,0
gcn79286000,0,0
gcn79286006,0,0
gcn79286007,0,0
gcn79286014,0,0
gcn79286018,0,0
gcn79286021,0,0
gcn79286033,0,0
gcn79286040,0,0
gcn79286053,0,0
gcn79286056,0,0
gcn79286058,0,0
gcn79286062,0,0
gcn79286065,0,0
gcn79286069,0,0
gcn79286071,0,0
gcn79286074,0,0
gcn79286085,0,0
gcn79286087,0,0
gcn79286089,0,0
gcn79286090,0,0
gcn79286091,0,0
gcn79286092,0,0
gcn79286099,0,0
gcn79286101,0,0
gcn79286103,0,0
gcn79286104,0,0
gcn79286133,0,0
gcn79286135,0,0
gcn79286137,0,0
gcn79286141,0,0
gcn79286142,0,0
gcn79286145,0,0
gcn79286148,0,0
gcn79286176,0,0
gcn79286189,0,0
gcn79286195,0,0
gcn79286198,0,0
gcn79286199,0,0
gcn79286201,0,0
gcn79286202,0,0
gcn79286216,0,0
gcn79286224,0,0
gcn79286229,0,0
gcn79286231,0,0
gcn79286243,0,0
gcn79286260,0,0
gcn79286264,0,0
gcn79286265,0,0
gcn79286272,0,0
gcn79286273,0,0
gcn79286274,0,0
gcn79286276,0,0
gcn79286283,0,0
gcn79286285,0,0
gcn79286289,0,0
gcn79286299,0,0
gcn79286300,0,0
gcn79286303,0,0
gcn79286305,0,0
gcn79286309,0,0
gcn79286314,0,0
gcn79286317,0,0
gcn79286322,0,0
gcn79286325,0,0
gcn79286336,0,0
gcn79286352,0,0
gcn79286361,0,0
gcn79286366,0,0
gcn79286375,0,0
gcn79286378,0,0
gcn79286379,0,0
gcn79286381,0,0
gcn79286382,1,24
gcn79286389,0,0
gcn79286392,0,0
gcn79286395,0,0
gcn79286396,0,0
gcn79286408,0,0
gcn79286414,0,0
gcn79286422,0,0
gcn79286426,0,0
gcn79286431,0,0
gcn79286432,0,0
gcn79286439,0,0
gcn79286444,0,0
gcn79286448,0,0
gcn79286449,0,0
gcn79286458,0,0
gcn79286474,0,0
gcn79286480,0,0
gcn79286487,0,0
gcn79286490,0,0
gcn79286492,0,0
gcn79286507,0,0
gcn79286508,0,0
gcn79286521,0,0
gcn79286524,0,0
gcn79286526,0,0
gcn79286531,0,0
gcn79286541,0,0
gcn79286548,0,0
gcn79286555,0,0
gcn79286559,0,0
gcn79286560,0,0
gcn79286565,0,0
gcn79286572,0,0
gcn79286579,0,0
gcn79286587,0,0
gcn79286589,0,0
gcn79286590,0,0
gcn79286602,0,0
gcn79286606,0,0
gcn79286614,0,0
gcn79286626,0,0
gcn79286644,0,0
gcn79286645,0,0
gcn79286647,0,0
gcn79286654,0,0
gcn79286664,0,0
gcn79286668,0,0
gcn79286677,0,0
gcn79286711,0,0
gcn79286714,0,0
gcn79286720,0,0
gcn79286725,0,0
gcn79286729,0,0
gcn79286732,0,0
gcn79286742,0,0
gcn79286749,0,0
gcn79286765,0,0
gcn79286767,0,0
gcn79286771,0,0
gcn79286777,0,0
gcn79286791,0,0
gcn79286801,0,0
gcn79286808,0,0
gcn79286810,0,0
gcn79286811,0,0
gcn79286813,0,0
gcn79286814,0,0
gcn79286821,0,0
gcn79286823,0,0
gcn79286831,0,0
gcn79286835,0,0
gcn79286839,0,0
gcn79286842,0,0
gcn79286844,0,0
gcn79286854,0,0
gcn79286872,0,0
gcn79286878,0,0
gcn79286904,0,0
gcn79286907,0,0
gcn79286908,0,0
gcn79286912,0,0
gcn79286914,0,0
gcn79286926,0,0
gcn79286932,0,0
gcn79286934,0,0
gcn79286938,0,0
gcn79286945,0,0
gcn79286946,0,0
gcn79286950,0,0
gcn79286956,0,0
gcn79286964,0,0
gcn79286968,0,0
gcn79286992,0,0
gcn79286995,0,0
gcn79287005,0,0
gcn79287010,0,0
gcn79287017,0,0
gcn79287028,0,0
gcn79287029,0,0
gcn79287032,0,0
gcn79287048,0,0
gcn79287053,0,0
gcn79287058,0,0
gcn79287060,0,0
gcn79287063,0,0
gcn79287077,0,0
gcn79287078,0,0
gcn79287084,0,0
gcn79287086,0,0
gcn79287089,0,0
gcn79287099,0,0
gcn79287100,0,0
gcn79287101,0,0
gcn79287109,0,0
gcn79287115,0,0
gcn79287120,0,0
gcn79287121,0,0
gcn79287146,0,0
gcn79287148,0,0
gcn79287149,0,0
gcn79287161,0,0
gcn79287165,0,0
gcn79287174,0,0
gcn79287175,0,0
gcn79287177,0,0
gcn79287195,0,0
gcn79287197,0,0
gcn79287210,0,0
gcn79287214,0,0
gcn79287215,0,0
gcn79287232,0,0
gcn79287235,0,0
gcn79287242,0,0
gcn79287250,0,0
gcn79287255,0,0
gcn79287283,0,0
gcn79287286,0,0
gcn79287289,0,0
gcn79287294,0,0
gcn79287296,0,0
gcn79287300,0,0
gcn79287305,0,0
gcn79287315,0,0
gcn79287329,0,0
gcn79287342,0,0
gcn79287351,0,0
gcn79287353,0,0
gcn79287354,0,0
gcn79287357,0,0
gcn79287369,0,0
gcn79287371,0,0
gcn79287377,0,0
gcn79287388,0,0
gcn79287402,0,0
gcn79287403,0,0
gcn79287404,0,0
gcn79287407,0,0
gcn79287410,0,0
gcn79287423,1,5
gcn79287432,0,0
gcn79287436,0,0
gcn79287441,0,0
gcn79287443,0,0
gcn79287458,0,0
gcn79287460,0,0
gcn79287462,0,0
gcn79287472,0,0
gcn79287481,0,0
gcn79287489,0,0
gcn79287500,0,0
gcn79287503,0,0
gcn79287504,0,0
gcn79287507,0,0
gcn79287516,0,0
gcn79287517,0,0
gcn79287519,0,0
gcn79287525,0,0
gcn79287531,0,0
gcn79287543,0,0
gcn79287552,0,0
gcn79287558,0,0
gcn79287562,0,0
gcn79287574,0,0
gcn79287579,0,0
gcn79287580,0,0
gcn79287588,0,0
gcn79287589,0,0
gcn79287595,0,0
gcn79287605,0,0
gcn79287606,0,0
gcn79287607,0,0
gcn79287613,0,0
gcn79287625,0,0
gcn79287629,0,0
gcn79287644,0,0
gcn79287649,0,0
gcn79287652,0,0
gcn79287656,0,0
gcn79287672,0,0
gcn79287682,0,0
gcn79287700,0,0
gcn79287704,0,0
gcn79287720,0,0
gcn79287724,0,0
gcn79287729,0,0
gcn79287735,0,0
gcn79287744,0,0
gcn79287747,0,0
gcn79287752,0,0
gcn79287755,0,0
gcn79287761,0,0
gcn79287762,0,0
gcn79287771,0,0
gcn79287774,0,0
gcn79287775,0,0
gcn79287779,0,0
gcn79287797,0,0
gcn79287810,0,0
gcn79287814,0,0
gcn79287820,0,0
gcn79287823,0,0
gcn79287825,0,0
gcn79287835,0,0
gcn79287842,0,0
gcn79287873,0,0
gcn79287877,0,0
gcn79287880,0,0
gcn79287883,0,0
gcn79287908,0,0
gcn79287910,0,0
gcn79287912,0,0
gcn79287918,0,0
gcn79287924,0,0
gcn79287929,0,0
gcn79287930,0,0
gcn79287944,0,0
gcn79287945,0,0
gcn79287947,0,0
gcn79287951,0,0
gcn79287952,0,0
gcn79287958,0,0
gcn79287959,0,0
gcn79287971,0,0
gcn79287974,0,0
gcn79287976,0,0
gcn79287983,0,0
gcn79287993,0,0
gcn79288003,0,0
gcn79288004,0,0
gcn79288012,0,0
gcn79288034,0,0
gcn79288035,0,0
gcn79288041,0,0
gcn79288044,0,0
gcn79288056,0,0
gcn79288081,0,0
gcn79288083,0,0
gcn79288085,0,0
gcn79288087,0,0
gcn79288097,0,0
gcn79288098,0,0
gcn79288130,0,0
gcn79288136,0,0
gcn79288146,0,0
gcn79288151,0,0
gcn79288155,0,0
gcn79288157,0,0
gcn79288163,0,0
gcn79288171,0,0
gcn79288173,0,0
gcn79288175,0,0
gcn79288177,0,0
gcn79288178,0,0
gcn79288179,0,0
gcn79288184,0,0
gcn79288192,0,0
gcn79288214,0,0
gcn79288215,0,0
gcn79288216,0,0
gcn79288221,0,0
gcn79288223,0,0
gcn79288236,0,0
gcn79288244,0,0
gcn79288247,0,0
gcn79288250,0,0
gcn79288265,0,0
gcn79288268,0,0
gcn79288276,0,0
gcn79288284,0,0
gcn79288285,0,0
gcn79288289,0,0
gcn79288290,0,0
gcn79288302,0,0
gcn79288304,0,0
gcn79288311,0,0
gcn79288319,0,0
gcn79288321,0,0
gcn79288322,0,0
gcn79288335,0,0
gcn79288343,0,0
gcn79288353,0,0
gcn79288358,0,0
gcn79288360,0,0
gcn79288361,0,0
gcn79288368,0,0
gcn79288369,0,0
gcn79288370,0,0
gcn79288375,0,0
gcn79288395,0,0
gcn79288417,0,0
gcn79288437,0,0
gcn79288440,0,0
gcn79288443,0,0
gcn79288466,0,0
gcn79288469,0,0
gcn79288474,0,0
gcn79288482,0,0
gcn79288502,0,0
gcn79288503,0,0
gcn79288506,0,0
gcn79288508,0,0
gcn79288509,0,0
gcn79288510,0,0
gcn79288512,0,0
gcn79288525,0,0
gcn79288529,0,0
gcn79288539,0,0
gcn79288545,0,0
gcn79288547,0,0
gcn79288558,0,0
gcn79288562,0,0
gcn79288567,0,0
gcn79288568,0,0
gcn79288572,0,0
gcn79288579,0,0
gcn79288580,0,0
gcn79288594,0,0
gcn79288622,0,0
gcn79288625,0,0
gcn79288644,0,0
gcn79288663,0,0
gcn79288676,0,0
gcn79288694,0,0
gcn79288696,0,0
gcn79288701,0,0
gcn79288702,0,0
gcn79288704,0,0
gcn79288720,0,0
gcn79288722,0,0
gcn79288723,0,0
gcn79288725,0,0
gcn79288728,0,0
gcn79288738,0,0
gcn79288740,0,0
gcn79288744,0,0
gcn79288746,0,0
gcn79288749,0,0
gcn79288752,0,0
gcn79288755,0,0
gcn79288761,0,0
gcn79288767,0,0
gcn79288773,0,0
gcn79288780,0,0
gcn79288805,0,0
gcn79288807,0,0
gcn79288840,0,0
gcn79288861,0,0
gcn79288867,0,0
gcn79288871,0,0
gcn79288883,0,0
gcn79288886,0,0
gcn79288903,0,0
gcn79288905,0,0
gcn79288906,0,0
gcn79288910,0,0
gcn79288913,0,0
gcn79288914,0,0
gcn79288917,0,0
gcn79288933,0,0
gcn79288937,0,0
gcn79288942,0,0
gcn79288949,0,0
gcn79288952,0,0
gcn79288953,0,0
gcn79288955,0,0
gcn79288957,0,0
gcn79288964,0,0
gcn79288971,0,0
gcn79288972,0,0
gcn79288989,0,0
gcn79288991,0,0
gcn79288993,0,0
gcn79288994,0,0
gcn79289002,0,0
gcn79289005,0,0
gcn79289009,0,0
gcn79289011,0,0
gcn79289016,0,0
gcn79289024,0,0
gcn79289034,0,0
gcn79289036,0,0
gcn79289041,0,0
gcn79289052,0,0
gcn79289056,0,0
gcn79289064,0,0
gcn79289067,0,0
gcn79289082,0,0
gcn79289087,0,0
gcn79289108,0,0
gcn79289109,0,0
gcn79289112,0,0
gcn79289113,0,0
gcn79289117,0,0
gcn79289119,0,0
gcn79289123,0,0
gcn79289131,0,0
gcn79289143,0,0
gcn79289163,0,0
gcn79289178,0,0
gcn79289179,0,0
gcn79289184,0,0
gcn79289196,0,0
gcn79289217,0,0
gcn79289222,0,0
gcn79289224,0,0
gcn79289227,0,0
gcn79289232,0,0
gcn79289235,0,0
gcn79289236,0,0
gcn79289245,0,0
gcn79289249,0,0
gcn79289260,0,0
gcn79289270,0,0
gcn79289287,0,0
gcn79289288,0,0
gcn79289298,0,0
gcn79289300,0,0
gcn79289313,0,0
gcn79289317,0,0
gcn79289322,0,0
gcn79289324,0,0
gcn79289326,0,0
gcn79289329,0,0
gcn79289333,0,0
gcn79289352,0,0
gcn79289356,0,0
gcn79289358,0,0
gcn79289359,0,0
gcn79289376,0,0
gcn79289385,0,0
gcn79289402,0,0
gcn79289407,0,0
gcn79289408,0,0
gcn79289410,0,0
gcn79289411,0,0
gcn79289423,0,0
gcn79289428,0,0
gcn79289432,0,0
gcn79289433,0,0
gcn79289435,0,0
gcn79289436,0,0
gcn79289467,0,0
gcn79289470,0,0
gcn79289481,0,0
gcn79289484,0,0
gcn79289490,0,0
gcn79289492,0,0
gcn79289495,0,0
gcn79289499,0,0
gcn79289503,0,0
gcn79289509,0,0
gcn79289519,0,0
gcn79289529,0,0
gcn79289533,0,0
gcn79289538,0,0
gcn79289540,0,0
gcn79289546,0,0
gcn79289554,0,0
gcn79289564,0,0
gcn79289565,0,0
gcn79289567,0,0
gcn79289570,0,0
gcn79289583,0,0
gcn79289585,0,0
gcn79289604,0,0
gcn79289606,0,0
gcn79289607,0,0
gcn79289610,0,0
gcn79289618,1,3
gcn79289627,0,0
gcn79289641,0,0
gcn79289648,0,0
gcn79289649,0,0
gcn79289650,0,0
gcn79289657,0,0
gcn79289663,0,0
gcn79289669,0,0
gcn79289674,0,0
gcn79289679,0,0
gcn79289688,0,0
gcn79289690,0,0
gcn79289704,0,0
gcn79289706,1,11
gcn79289713,0,0
gcn79289730,0,0
gcn79289739,0,0
gcn79289743,0,0
gcn79289745,0,0
gcn79289746,0,0
gcn79289753,0,0
gcn79289754,0,0
gcn79289758,0,0
gcn79289759,0,0
gcn79289764,0,0
gcn79289765,0,0
gcn79289781,0,0
gcn79289789,0,0
gcn79289793,0,0
gcn79289798,0,0
gcn79289800,0,0
gcn79289801,0,0
gcn79289813,0,0
gcn79289815,0,0
gcn79289817,0,0
gcn79289826,0,0
gcn79289836,0,0
gcn79289838,0,0
gcn79289843,0,0
gcn79289850,0,0
gcn79289861,0,0
gcn79289866,0,0
gcn79289868,0,0
gcn79289879,0,0
gcn79289880,0,0
gcn79289883,0,0
gcn79289892,0,0
gcn79289898,0,0
gcn79289903,0,0
gcn79289909,0,0
gcn79289916,0,0
gcn79289926,0,0
gcn79289930,0,0
gcn79289934,0,0
gcn79289936,0,0
gcn79289937,0,0
gcn79289943,0,0
gcn79289954,0,0
gcn79289957,0,0
gcn79289958,0,0
gcn79289971,0,0
gcn79289976,0,0
gcn79289984,0,0
gcn79289989,0,0
gcn79289992,0,0
gcn79290000,0,0
gcn79290005,0,0
gcn79290014,0,0
gcn79290015,0,0
gcn79290017,0,0
gcn79290020,0,0
gcn79290045,0,0
gcn79290056,0,0
gcn79290063,0,0
gcn79290071,0,0
gcn79290073,0,0
gcn79290075,0,0
gcn79290088,0,0
gcn79290089,0,0
gcn79290090,0,0
gcn79290091,0,0
gcn79290125,0,0
gcn79290129,0,0
gcn79290131,0,0
gcn79290135,0,0
gcn79290139,0,0
gcn79290158,0,0
gcn79290161,0,0
gcn79290162,0,0
gcn79290166,0,0
gcn79290177,0,0
gcn79290190,0,0
gcn79290191,0,0
gcn79290194,0,0
gcn79290198,0,0
gcn79290199,0,0
gcn79290209,0,0
gcn79290212,0,0
gcn79290218,0,0
gcn79290220,0,0
gcn79290223,0,0
gcn79290227,0,0
gcn79290229,0,0
gcn79290245,0,0
gcn79290246,0,0
gcn79290247,0,0
gcn79290254,0,0
gcn79290256,0,0
gcn79290270,0,0
gcn79290274,0,0
gcn79290287,0,0
gcn79290290,0,0
gcn79290305,0,0
gcn79290313,0,0
gcn79290316,0,0
gcn79290322,0,0
gcn79290323,0,0
gcn79290329,0,0
gcn79290330,0,0
gcn79290337,0,0
gcn79290343,0,0
gcn79290344,0,0
gcn79290356,0,0
gcn79290372,0,0
gcn79290375,0,0
gcn79290389,0,0
gcn79290406,0,0
gcn79290413,0,0
gcn79290427,0,0
gcn79290437,0,0
gcn79290438,0,0
gcn79290439,0,0
gcn79290440,0,0
gcn79290443,0,0
gcn79290449,0,0
gcn79290451,0,0
gcn79290456,0,0
gcn79290467,0,0
gcn79290475,0,0
gcn79290477,0,0
gcn79290488,0,0
gcn79290492,0,0
gcn79290505,0,0
gcn79290516,0,0
gcn79290517,0,0
gcn79290519,0,0
gcn79290520,0,0
gcn79290527,0,0
gcn79290530,0,0
gcn79290533,0,0
gcn79290537,0,0
gcn79290538,0,0
gcn79290552,0,0
gcn79290559,0,0
gcn79290563,0,0
gcn79290566,0,0
gcn79290568,0,0
gcn79290574,0,0
gcn79290576,0,0
gcn79290580,0,0
gcn79290583,0,0
gcn79290592,0,0
gcn79290594,0,0
gcn79290598,0,0
gcn79290603,0,0
gcn79290609,0,0
gcn79290610,0,0
gcn79290613,0,0
gcn79290616,0,0
gcn79290634,0,0
gcn79290640,0,0
gcn79290646,0,0
gcn79290650,0,0
gcn79290659,0,0
gcn79290662,0,0
gcn79290663,0,0
gcn79290666,0,0
gcn79290678,0,0
gcn79290682,0,0
gcn79290684,0,0
gcn79290688,0,0
gcn79290693,0,0
gcn79290702,0,0
gcn79290709,0,0
gcn79290714,0,0
gcn79290725,0,0
gcn79290727,0,0
gcn79290729,0,0
gcn79290732,0,0
gcn79290734,0,0
gcn79290735,0,0
gcn79290736,0,0
gcn79290754,0,0
gcn79290763,0,0
gcn79290764,0,0
gcn79290771,0,0
gcn79290777,0,0
gcn79290788,0,0
gcn79290792,0,0
gcn79290796,0,0
gcn79290798,0,0
gcn79290805,0,0
gcn79290812,0,0
gcn79290836,0,0
gcn79290837,0,0
gcn79290843,0,0
gcn79290844,0,0
gcn79290845,0,0
gcn79290867,0,0
gcn79290871,0,0
gcn79290879,0,0
gcn79290884,0,0
gcn79290887,0,0
gcn79290897,0,0
gcn79290899,0,0
gcn79290907,0,0
gcn79290915,0,0
gcn79290922,0,0
gcn79290923,0,0
gcn79290924,0,0
gcn79290931,0,0
gcn79290948,0,0
gcn79290957,0,0
gcn79290958,0,0
gcn79290960,0,0
gcn79290961,0,0
gcn79290963,0,0
gcn79290966,0,0
gcn79290967,0,0
gcn79290988,0,0
gcn79290989,0,0
gcn79291003,0,0
gcn79291022,0,0
gcn79291031,0,0
gcn79291044,0,0
gcn79291045,0,0
gcn79291056,0,0
gcn79291058,0,0
gcn79291060,0,0
gcn79291063,0,0
gcn79291064,0,0
gcn79291067,0,0
gcn79291072,0,0
gcn79291077,0,0
gcn79291086,0,0
gcn79291100,0,0
gcn79291115,0,0
gcn79291121,0,0
gcn79291124,0,0
gcn79291145,0,0
gcn79291152,0,0
gcn79291153,0,0
gcn79291168,0,0
gcn79291182,0,0
gcn79291184,0,0
gcn79291187,0,0
gcn79291190,0,0
gcn79291203,0,0
gcn79291205,0,0
gcn79291209,0,0
gcn79291215,0,0
gcn79291251,0,0
gcn79291259,0,0
gcn79291270,0,0
gcn79291274,0,0
gcn79291279,0,0
gcn79291281,0,0
gcn79291287,0,0
gcn79291288,0,0
gcn79291297,0,0
gcn79291300,0,0
gcn79291301,0,0
gcn79291305,0,0
gcn79291308,0,0
gcn79291309,0,0
gcn79291320,0,0
gcn79291321,0,0
gcn79291342,0,0
gcn79291345,0,0
gcn79291346,0,0
gcn79291359,0,0
gcn79291365,0,0
gcn79291376,0,0
gcn79291377,0,0
gcn79291384,0,0
gcn79291390,0,0
gcn79291391,0,0
gcn79291416,0,0
gcn79291417,0,0
gcn79291428,0,0
gcn79291436,0,0
gcn79291438,0,0
gcn79291445,0,0
gcn79291452,0,0
gcn79291457,0,0
gcn79291471,0,0
gcn79291476,0,0
gcn79291481,0,0
gcn79291487,0,0
gcn79291492,0,0
gcn79291496,0,0
gcn79291497,0,0
gcn79291498,0,0
gcn79291502,0,0
gcn79291508,0,0
gcn79291525,0,0
gcn79291527,0,0
gcn79291531,0,0
gcn79291532,0,0
gcn79291533,0,0
gcn79291541,0,0
gcn79291548,0,0
gcn79291549,0,0
gcn79291575,0,0
gcn79291583,0,0
gcn79291592,0,0
gcn79291598,0,0
gcn79291606,0,0
gcn79291607,0,0
gcn79291610,0,0
gcn79291611,0,0
gcn79291613,0,0
gcn79291622,0,0
gcn79291629,0,0
gcn79291630,0,0
gcn79291631,0,0
gcn79291642,0,0
gcn79291646,0,0
gcn79291647,0,0
gcn79291650,0,0
gcn79291651,1,3
gcn79291652,0,0
gcn79291655,0,0
gcn79291656,0,0
gcn79291659,0,0
gcn79291662,0,0
gcn79291669,0,0
gcn79291670,0,0
gcn79291673,0,0
gcn79291679,0,0
gcn79291681,0,0
gcn79291685,0,0
gcn79291701,0,0
gcn79291707,0,0
gcn79291712,0,0
gcn79291716,0,0
gcn79291723,0,0
gcn79291732,0,0
gcn79291737,0,0
gcn79291748,0,0
gcn79291751,0,0
gcn79291769,0,0
gcn79291770,0,0
gcn79291771,0,0
gcn79291782,0,0
gcn79291789,0,0
gcn79291793,0,0
gcn79291795,0,0
gcn79291804,0,0
gcn79291805,0,0
gcn79291812,0,0
gcn79291823,0,0
gcn79291837,0,0
gcn79291863,0,0
gcn79291886,0,0
gcn79291889,0,0
gcn79291892,0,0
gcn79291899,0,0
gcn79291900,0,0
gcn79291902,0,0
gcn79291904,0,0
gcn79291910,0,0
gcn79291913,0,0
gcn79291919,0,0
gcn79291928,0,0
gcn79291934,0,0
gcn79291949,0,0
gcn79291956,0,0
gcn79291957,0,0
gcn79291965,0,0
gcn79291966,0,0
gcn79291968,0,0
gcn79291974,0,0
gcn79291986,0,0
gcn79291992,0,0
gcn79291994,0,0
gcn79291997,0,0
gcn79291999,0,0
gcn79292016,0,0
gcn79292017,0,0
gcn79292018,0,0
gcn79292025,0,0
gcn79292030,0,0
gcn79292032,0,0
gcn79292062,0,0
gcn79292064,0,0
gcn79292078,0,0
gcn79292086,0,0
gcn79292090,0,0
gcn79292095,0,0
gcn79292098,0,0
gcn79292101,0,0
gcn79292109,0,0
gcn79292111,0,0
gcn79292119,0,0
gcn79292122,0,0
gcn79292136,0,0
gcn79292158,0,0
gcn79292165,0,0
gcn79292167,0,0
gcn79292177,0,0
gcn79292178,0,0
gcn79292189,0,0
gcn79292190,0,0
gcn79292198,0,0
gcn79292225,0,0
gcn79292237,0,0
gcn79292243,0,0
gcn79292251,0,0
gcn79292258,0,0
gcn79292267,0,0
gcn79292277,0,0
gcn79292282,0,0
gcn79292284,0,0
gcn79292303,0,0
gcn79292309,0,0
gcn79292315,0,0
gcn79292316,0,0
gcn79292323,0,0
gcn79292325,0,0
gcn79292338,0,0
gcn79292345,0,0
gcn79292347,0,0
gcn79292350,0,0
gcn79292359,0,0
gcn79292367,0,0
gcn79292372,0,0
gcn79292378,0,0
gcn79292393,0,0
gcn79292424,0,0
